workerid	rt	trial_type	actual_utterance	name	object_level	gender	num_objects	object	effect	actual_cause	quantifier	actual_effect_question	cause	response	other_gender	slide_number_in_experiment	language	enjoyment	gender	age	comments	asses	education	OS	screenH	screenW	Browser	hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.catch_trials	Answer.condition	Answer.time_in_minutes
14	2648	cause_effect_prior	"Some of the novels had the letter Z in them."	Helen	object_high	F	15	novels	had the letter Z in them	Helen wrote  15 novels.	Some	How many novels had the letter Z in them?	wrote __	2	F	23	english	1	Male	31		Yes	3	Mac	900	1440	Firefox	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3XCC1ODXDLATEAN71VL2SCOXSL1RQD	14	Submitted	Sat Jan 17 12:36:41 PST 2015	Wed Jan 14 12:34:33 PST 2015	Wed Jan 14 12:36:41 PST 2015						[]	{}	2.10155
14	3736	cause_effect_prior	"Some of the books burnt."	Emily	object_mid	F	15	books	burnt	Emily threw  15 books  into a fire.	Some	How many books burnt?	threw __ into a fire	7	F	24	english	1	Male	31		Yes	3	Mac	900	1440	Firefox	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3XCC1ODXDLATEAN71VL2SCOXSL1RQD	14	Submitted	Sat Jan 17 12:36:41 PST 2015	Wed Jan 14 12:34:33 PST 2015	Wed Jan 14 12:36:41 PST 2015						[]	{}	2.10155
14	1995	cause_effect_prior	"That requires a lot of concentration."	Emily	object_high	F	15	bubbles	popped	Emily poked  15 bubbles  with a pin.	long_filler	How many bubbles popped?	poked __ with a pin	7	F	25	english	1	Male	31		Yes	3	Mac	900	1440	Firefox	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3XCC1ODXDLATEAN71VL2SCOXSL1RQD	14	Submitted	Sat Jan 17 12:36:41 PST 2015	Wed Jan 14 12:34:33 PST 2015	Wed Jan 14 12:36:41 PST 2015						[]	{}	2.10155
14	3304	cause_effect_prior	"None of the flashlights lit up."	Rebecca	object_high	F	15	flashlights	lit up	Rebecca pressed the 'on' button on  15 flashlights.	None	How many flashlights lit up?	pressed the 'on' button on __	0	F	26	english	1	Male	31		Yes	3	Mac	900	1440	Firefox	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3XCC1ODXDLATEAN71VL2SCOXSL1RQD	14	Submitted	Sat Jan 17 12:36:41 PST 2015	Wed Jan 14 12:34:33 PST 2015	Wed Jan 14 12:36:41 PST 2015						[]	{}	2.10155
14	3271	cause_effect_prior	"None of the dogs ate the seeds."	Elizabeth	object_low	F	15	dogs	ate the seeds	Elizabeth left seeds out for  15 dogs.	None	How many dogs ate the seeds?	left seeds out for __	0	M	27	english	1	Male	31		Yes	3	Mac	900	1440	Firefox	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3XCC1ODXDLATEAN71VL2SCOXSL1RQD	14	Submitted	Sat Jan 17 12:36:41 PST 2015	Wed Jan 14 12:34:33 PST 2015	Wed Jan 14 12:36:41 PST 2015						[]	{}	2.10155
14	5110	cause_effect_prior	"It's a beautiful day."	Anna	object_low	F	15	pencils	melted	Anna left  15 pencils  in the hot sun.	long_filler	How many pencils melted?	left __ in the hot sun	5	M	28	english	1	Male	31		Yes	3	Mac	900	1440	Firefox	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3XCC1ODXDLATEAN71VL2SCOXSL1RQD	14	Submitted	Sat Jan 17 12:36:41 PST 2015	Wed Jan 14 12:34:33 PST 2015	Wed Jan 14 12:36:41 PST 2015						[]	{}	2.10155
14	2411	cause_effect_prior	"Some of the berries froze."	Nicole	object_high	F	15	berries	froze	Nicole put  15 berries  in the freezer.	Some	How many berries froze?	put __ in the freezer	10	F	29	english	1	Male	31		Yes	3	Mac	900	1440	Firefox	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3XCC1ODXDLATEAN71VL2SCOXSL1RQD	14	Submitted	Sat Jan 17 12:36:41 PST 2015	Wed Jan 14 12:34:33 PST 2015	Wed Jan 14 12:36:41 PST 2015						[]	{}	2.10155
14	3336	cause_effect_prior	"Pretty normal."	Carol	object_mid	F	15	oreos	dissolved	Carol put  15 oreos  in a bucket of water.	short_filler	How many oreos dissolved?	put __ in a bucket of water	6	M	30	english	1	Male	31		Yes	3	Mac	900	1440	Firefox	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3XCC1ODXDLATEAN71VL2SCOXSL1RQD	14	Submitted	Sat Jan 17 12:36:41 PST 2015	Wed Jan 14 12:34:33 PST 2015	Wed Jan 14 12:36:41 PST 2015						[]	{}	2.10155
14	3504	cause_effect_prior	"Nothing surprising there."	Nicholas	object_low	M	15	poems	rhymed	Nicholas wrote  15 poems.	short_filler	How many poems rhymed?	wrote __	6	F	31	english	1	Male	31		Yes	3	Mac	900	1440	Firefox	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3XCC1ODXDLATEAN71VL2SCOXSL1RQD	14	Submitted	Sat Jan 17 12:36:41 PST 2015	Wed Jan 14 12:34:33 PST 2015	Wed Jan 14 12:36:41 PST 2015						[]	{}	2.10155
14	3103	cause_effect_prior	"Some of the houses beeped."	Catherine	object_low	F	15	houses	beeped	Catherine left the lights on in  15 houses.	Some	How many houses beeped?	left the lights on in __	9	M	32	english	1	Male	31		Yes	3	Mac	900	1440	Firefox	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3XCC1ODXDLATEAN71VL2SCOXSL1RQD	14	Submitted	Sat Jan 17 12:36:41 PST 2015	Wed Jan 14 12:34:33 PST 2015	Wed Jan 14 12:36:41 PST 2015						[]	{}	2.10155
15	16690	cause_effect_prior	"Some of the white carpets got stained."	George	object_high	M	15	white carpets	got stained	George spilled red nail polish on  15 white carpets.	Some	How many white carpets got stained?	spilled red nail polish on __	15	M	3	English	2	Male	29	Thank you!  	Yes	3	Windows	1080	1920	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3GGAI1SQEVXYNT0WR5OQM856IJ0CM4	15	Submitted	Sat Jan 17 12:36:48 PST 2015	Wed Jan 14 12:32:06 PST 2015	Wed Jan 14 12:36:48 PST 2015						[]	{}	4.664466666666667
15	8169	cause_effect_prior	"None of the laptops ran out of batteries."	Anna	object_high	F	15	laptops	ran out of batteries	Anna left  15 laptops  on (and unplugged) all day.	None	How many laptops ran out of batteries?	left __ on (and unplugged) all day	0	M	4	English	2	Male	29	Thank you!  	Yes	3	Windows	1080	1920	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3GGAI1SQEVXYNT0WR5OQM856IJ0CM4	15	Submitted	Sat Jan 17 12:36:48 PST 2015	Wed Jan 14 12:32:06 PST 2015	Wed Jan 14 12:36:48 PST 2015						[]	{}	4.664466666666667
15	7257	cause_effect_prior	"All of the stickers stuck."	James	object_high	M	15	stickers	stuck	James glued  15 stickers  to a piece of paper.	All	How many stickers stuck?	glued __ to a piece of paper	15	M	5	English	2	Male	29	Thank you!  	Yes	3	Windows	1080	1920	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3GGAI1SQEVXYNT0WR5OQM856IJ0CM4	15	Submitted	Sat Jan 17 12:36:48 PST 2015	Wed Jan 14 12:32:06 PST 2015	Wed Jan 14 12:36:48 PST 2015						[]	{}	4.664466666666667
15	23109	cause_effect_prior	"Some of the strawberries were green."	Thomas	object_low	M	15	strawberries	were green	Thomas saw  15 strawberries.	Some	How many strawberries were green?	saw __	7	M	6	English	2	Male	29	Thank you!  	Yes	3	Windows	1080	1920	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3GGAI1SQEVXYNT0WR5OQM856IJ0CM4	15	Submitted	Sat Jan 17 12:36:48 PST 2015	Wed Jan 14 12:32:06 PST 2015	Wed Jan 14 12:36:48 PST 2015						[]	{}	4.664466666666667
15	10750	cause_effect_prior	"Some of the old cars beeped."	Sandra	object_mid	F	15	old cars	beeped	Sandra left the lights on in  15 old cars.	Some	How many old cars beeped?	left the lights on in __	6	F	7	English	2	Male	29	Thank you!  	Yes	3	Windows	1080	1920	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3GGAI1SQEVXYNT0WR5OQM856IJ0CM4	15	Submitted	Sat Jan 17 12:36:48 PST 2015	Wed Jan 14 12:32:06 PST 2015	Wed Jan 14 12:36:48 PST 2015						[]	{}	4.664466666666667
15	11749	cause_effect_prior	"I wish someone would leave seeds out for me."	Benjamin	object_high	M	15	birds	ate the seeds	Benjamin left seeds out for  15 birds.	long_filler	How many birds ate the seeds?	left seeds out for __	0	F	8	English	2	Male	29	Thank you!  	Yes	3	Windows	1080	1920	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3GGAI1SQEVXYNT0WR5OQM856IJ0CM4	15	Submitted	Sat Jan 17 12:36:48 PST 2015	Wed Jan 14 12:32:06 PST 2015	Wed Jan 14 12:36:48 PST 2015						[]	{}	4.664466666666667
15	5370	cause_effect_prior	"All of the bus drivers honked."	Amanda	object_mid	F	15	bus drivers	honked	Amanda cut off  15 bus drivers.	All	How many bus drivers honked?	cut off __	15	M	9	English	2	Male	29	Thank you!  	Yes	3	Windows	1080	1920	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3GGAI1SQEVXYNT0WR5OQM856IJ0CM4	15	Submitted	Sat Jan 17 12:36:48 PST 2015	Wed Jan 14 12:32:06 PST 2015	Wed Jan 14 12:36:48 PST 2015						[]	{}	4.664466666666667
15	6233	cause_effect_prior	"As usual."	Emily	object_high	F	15	kids	laughed	Emily told a joke to  15 kids.	short_filler	How many kids laughed?	told a joke to __	0	F	10	English	2	Male	29	Thank you!  	Yes	3	Windows	1080	1920	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3GGAI1SQEVXYNT0WR5OQM856IJ0CM4	15	Submitted	Sat Jan 17 12:36:48 PST 2015	Wed Jan 14 12:32:06 PST 2015	Wed Jan 14 12:36:48 PST 2015						[]	{}	4.664466666666667
15	6429	cause_effect_prior	"All of the backpacks blew away."	Karen	object_low	F	15	backpacks	blew away	Karen left  15 backpacks  on a table on a windy day.	All	How many backpacks blew away?	left __ on a table on a windy day	15	F	11	English	2	Male	29	Thank you!  	Yes	3	Windows	1080	1920	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3GGAI1SQEVXYNT0WR5OQM856IJ0CM4	15	Submitted	Sat Jan 17 12:36:48 PST 2015	Wed Jan 14 12:32:06 PST 2015	Wed Jan 14 12:36:48 PST 2015						[]	{}	4.664466666666667
15	6794	cause_effect_prior	"Nothing surprising there."	Janet	object_low	F	15	phone screens	reflected the sunlight	Janet placed  15 phone screens  in the sun.	short_filler	How many phone screens reflected the sunlight?	placed __ in the sun	15	M	12	English	2	Male	29	Thank you!  	Yes	3	Windows	1080	1920	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3GGAI1SQEVXYNT0WR5OQM856IJ0CM4	15	Submitted	Sat Jan 17 12:36:48 PST 2015	Wed Jan 14 12:32:06 PST 2015	Wed Jan 14 12:36:48 PST 2015						[]	{}	4.664466666666667
15	8694	cause_effect_prior	"None of the soda cans decomposed."	Patrick	object_low	M	15	soda cans	decomposed	Patrick put  15 soda cans  in a compost pile for a month.	None	How many soda cans decomposed?	put __ in a compost pile for a month	0	F	13	English	2	Male	29	Thank you!  	Yes	3	Windows	1080	1920	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3GGAI1SQEVXYNT0WR5OQM856IJ0CM4	15	Submitted	Sat Jan 17 12:36:48 PST 2015	Wed Jan 14 12:32:06 PST 2015	Wed Jan 14 12:36:48 PST 2015						[]	{}	4.664466666666667
15	4785	cause_effect_prior	"All of the baseballs stuck to the wall."	Ryan	object_low	M	15	baseballs	stuck to the wall	Ryan threw  15 baseballs  against a wall.	All	How many baseballs stuck to the wall?	threw __ against a wall	15	M	14	English	2	Male	29	Thank you!  	Yes	3	Windows	1080	1920	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3GGAI1SQEVXYNT0WR5OQM856IJ0CM4	15	Submitted	Sat Jan 17 12:36:48 PST 2015	Wed Jan 14 12:32:06 PST 2015	Wed Jan 14 12:36:48 PST 2015						[]	{}	4.664466666666667
15	6186	cause_effect_prior	"Pushing stuff is so much fun."	Brandon	object_low	M	15	toy cars	rolled	Brandon pushed  15 toy cars.	long_filler	How many toy cars rolled?	pushed __	15	M	15	English	2	Male	29	Thank you!  	Yes	3	Windows	1080	1920	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3GGAI1SQEVXYNT0WR5OQM856IJ0CM4	15	Submitted	Sat Jan 17 12:36:48 PST 2015	Wed Jan 14 12:32:06 PST 2015	Wed Jan 14 12:36:48 PST 2015						[]	{}	4.664466666666667
15	4688	cause_effect_prior	"All of the notebooks landed flat."	Gregory	object_low	M	15	notebooks	landed flat	Gregory tossed  15 notebooks.	All	How many notebooks landed flat?	tossed __	15	M	16	English	2	Male	29	Thank you!  	Yes	3	Windows	1080	1920	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3GGAI1SQEVXYNT0WR5OQM856IJ0CM4	15	Submitted	Sat Jan 17 12:36:48 PST 2015	Wed Jan 14 12:32:06 PST 2015	Wed Jan 14 12:36:48 PST 2015						[]	{}	4.664466666666667
15	5175	cause_effect_prior	"None of the flashlights lit up."	Elizabeth	object_high	F	15	flashlights	lit up	Elizabeth pressed the 'on' button on  15 flashlights.	None	How many flashlights lit up?	pressed the 'on' button on __	0	F	17	English	2	Male	29	Thank you!  	Yes	3	Windows	1080	1920	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3GGAI1SQEVXYNT0WR5OQM856IJ0CM4	15	Submitted	Sat Jan 17 12:36:48 PST 2015	Wed Jan 14 12:32:06 PST 2015	Wed Jan 14 12:36:48 PST 2015						[]	{}	4.664466666666667
15	4067	cause_effect_prior	"Typical."	Jerry	object_high	M	15	bubbles	popped	Jerry poked  15 bubbles  with a pin.	short_filler	How many bubbles popped?	poked __ with a pin	15	M	18	English	2	Male	29	Thank you!  	Yes	3	Windows	1080	1920	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3GGAI1SQEVXYNT0WR5OQM856IJ0CM4	15	Submitted	Sat Jan 17 12:36:48 PST 2015	Wed Jan 14 12:32:06 PST 2015	Wed Jan 14 12:36:48 PST 2015						[]	{}	4.664466666666667
15	5102	cause_effect_prior	"Nothing out of the ordinary."	Andrew	object_high	M	15	sugar cubes	dissolved	Andrew put  15 sugar cubes  in a bucket of water.	short_filler	How many sugar cubes dissolved?	put __ in a bucket of water	15	F	19	English	2	Male	29	Thank you!  	Yes	3	Windows	1080	1920	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3GGAI1SQEVXYNT0WR5OQM856IJ0CM4	15	Submitted	Sat Jan 17 12:36:48 PST 2015	Wed Jan 14 12:32:06 PST 2015	Wed Jan 14 12:36:48 PST 2015						[]	{}	4.664466666666667
15	13125	cause_effect_prior	"Some of the card towers fell down."	Dorothy	object_high	F	15	card towers	fell down	Dorothy punched  15 card towers.	Some	How many card towers fell down?	punched __	6	M	20	English	2	Male	29	Thank you!  	Yes	3	Windows	1080	1920	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3GGAI1SQEVXYNT0WR5OQM856IJ0CM4	15	Submitted	Sat Jan 17 12:36:48 PST 2015	Wed Jan 14 12:32:06 PST 2015	Wed Jan 14 12:36:48 PST 2015						[]	{}	4.664466666666667
